,tweet_id,text,favorite_count,retweet_count,created_at
159,1485701706092408836,RT : Covid-19 anxiety changing commuter travel habits https://t.co/LReE2y6Wuq #Taxi #Chauffeur #Malta https://t.co/7161RZPIb2,0,1,Mon Jan 24 19:51:04 +0000 2022
160,1485697480046096384,RT : #CovidVaccination reduced symptoms of #depression by 27% and #anxiety by 28%. [...] Vaccine hesitancy might carry two risk…,0,1,Mon Jan 24 19:34:16 +0000 2022
161,1485695157773033475,"Feeling Blah During the Pandemic? It's Called Languishing - The New York Times

PLEASE READ!! 🙏🏽
Something to pay a… https://t.co/Hp8CNCc9x1",0,0,Mon Jan 24 19:25:03 +0000 2022
162,1485694129359122435,"After nearly two years, intermittent eductation, so much isolation, intense anxiety and seven negative tests, my family has COVID-19.",9,0,Mon Jan 24 19:20:57 +0000 2022
163,1485690787807567877,"RT : About 2% of Americans have #OCD, an often disabling condition that worsens in the face of stress and uncertainty.  As many…",0,1,Mon Jan 24 19:07:41 +0000 2022
164,1485689605668151305,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 19:02:59 +0000 2022
165,1485687996359794688,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 18:56:35 +0000 2022
166,1485683574808449026,"While research show’s pandemic anxiety, USF’s top administrators do little to console student fears.  

Story by Au… https://t.co/uAVojun8VQ",1,0,Mon Jan 24 18:39:01 +0000 2022
167,1485683397326475265,Why fighting reality spells disaster for not only your health but your family  https://t.co/e4snIM3XCF,0,0,Mon Jan 24 18:38:19 +0000 2022
168,1485682280613830656,RT : It is normal to be feeling increased levels of stress and anxiety due to the ongoing COVID-19 pandemic.  If you’ve been gettin…,0,2,Mon Jan 24 18:33:52 +0000 2022
169,1485681635446112261,RT : Pandemic anxiety is fueling OCD symptoms—even for people without the disorder https://t.co/x13H9HRVgN,0,50,Mon Jan 24 18:31:19 +0000 2022
170,1485680557648494592,"So darn tired today. Hoping it's more depression, anxiety, and/or weather related. Although unlikely, I'm really ho… https://t.co/sXOhzNNcBN",1,0,Mon Jan 24 18:27:02 +0000 2022
171,1485678221324652551,"CBD may help block COVID. I need to start taking mine again (headaches/pain/anxiety/etc,) and this is an added ince… https://t.co/okM2csdR37",0,0,Mon Jan 24 18:17:45 +0000 2022
172,1485674987042205697,RT : It is normal to be feeling increased levels of stress and anxiety due to the ongoing COVID-19 pandemic.  If you’ve been gettin…,0,2,Mon Jan 24 18:04:54 +0000 2022
173,1485674301437235202,It is normal to be feeling increased levels of stress and anxiety due to the ongoing COVID-19 pandemic.  If you’ve… https://t.co/VUl3xaCFb3,3,2,Mon Jan 24 18:02:10 +0000 2022
174,1485673763094118403,A fifth calls made to Our Frontline 24/7 phone and text line in the past two years were made by nurses requesting s… https://t.co/eCXQMS717m,4,2,Mon Jan 24 18:00:02 +0000 2022
175,1485673107973148674,"RT : One in four Canadians aged 18 and older experienced symptoms consistent with depression, anxiety or post-traumatic stress…",0,13,Mon Jan 24 17:57:26 +0000 2022
176,1485670997101588483,"RT : With nearly 1,000 nursing vacancies in NB, nurses have been working short staffed for years, causing severe anxiety and stre…",0,5,Mon Jan 24 17:49:02 +0000 2022
177,1485668186951503873,"RT : With nearly 1,000 nursing vacancies in NB, nurses have been working short staffed for years, causing severe anxiety and stre…",0,5,Mon Jan 24 17:37:52 +0000 2022
178,1485667600554098696,"RT : Working in #education right now can create a lot of #anxiety. If you’re looking for supports, visit the  #carefora…",0,2,Mon Jan 24 17:35:32 +0000 2022
179,1485664006903848962,"RT : talking w/parents, family activities, physical activities + better sleep were among the top predictors of high positive affe…",0,8,Mon Jan 24 17:21:16 +0000 2022
180,1485663401183522827,"RT : It can be difficult to cope with fear and anxiety, changing daily routines, and a general sense of uncertainty about COVI…",0,1,Mon Jan 24 17:18:51 +0000 2022
181,1485662556937203713,"COVID-19 is a large reason for this anxiety among young people. ""I literally stopped thinking about my future as ou… https://t.co/g481Po1MdJ",0,0,Mon Jan 24 17:15:30 +0000 2022
182,1485660644758233091,"RT : With nearly 1,000 nursing vacancies in NB, nurses have been working short staffed for years, causing severe anxiety and stre…",0,5,Mon Jan 24 17:07:54 +0000 2022
183,1485657671365713927,"RT : talking w/parents, family activities, physical activities + better sleep were among the top predictors of high positive affe…",0,8,Mon Jan 24 16:56:05 +0000 2022
184,1485657306125807616,"Modern Farmer - Climate grief, farmers ( &amp; others) exposed to extreme weather events are vulnerable to depression,… https://t.co/fyrVTvbXT0",2,1,Mon Jan 24 16:54:38 +0000 2022
185,1485656466531168257,RT : Here's one of the 10 best research articles published by the MJA in 2021: Trajectories of depression and anxiety symptoms durin…,0,3,Mon Jan 24 16:51:18 +0000 2022
186,1485655926614937609,The workplace plays a key role in influencing mental health during COVID-19. Substantial research is now focusing o… https://t.co/Pjh7MSBLgh,0,0,Mon Jan 24 16:49:09 +0000 2022
187,1485654984876249096,"RT : One in four Canadians aged 18 and older experienced symptoms consistent with depression, anxiety or post-traumatic stress…",0,13,Mon Jan 24 16:45:25 +0000 2022
188,1485653342772776961,RT : FDA authorizes antiviral drug remdesivir as an outpatient therapy for people with covid-19   - The Washington Post htt…,0,1,Mon Jan 24 16:38:53 +0000 2022
189,1485651168755961863,FDA authorizes antiviral drug remdesivir as an outpatient therapy for people with covid-19   - The Washington Post… https://t.co/xhwXi6EyhC,0,1,Mon Jan 24 16:30:15 +0000 2022
190,1485651106382311426,Social distancing rules and general anxiety surrounding the pandemic have changed how many sales teams must operate… https://t.co/RYL0zQCjwJ,0,0,Mon Jan 24 16:30:00 +0000 2022
191,1485648858323562498,"  The pain, anxiety, depression combination problems are much more complex. Here the fight is… https://t.co/3qjZkscZX3",2,0,Mon Jan 24 16:21:04 +0000 2022
192,1485647794367049735,"""PROMs identified fatigue, reduced sleep quality, and increased anxiety and depression in both groups but more pron… https://t.co/HT55vr99JS",0,0,Mon Jan 24 16:16:50 +0000 2022
193,1485647195072307200,"RT : In 2020, nearly 40% of construction workers who used prescription opioids in the past year suffered from self-reported anxiety or…",0,2,Mon Jan 24 16:14:27 +0000 2022
194,1485644526052126721,"RT : One in four Canadians aged 18 and older experienced symptoms consistent with depression, anxiety or post-traumatic stress…",0,13,Mon Jan 24 16:03:51 +0000 2022
195,1485644365825703938,"Anxiety? due to COVID-19 Pandemic? 
#NAIKAN (#Introspection) mediation / self-therapy would make you clam.
Make… https://t.co/Cpps3fuvQ0",0,0,Mon Jan 24 16:03:13 +0000 2022
196,1485641894185123842," to neuroticism to me eg. obsessive hand-washing, mask wearing, Covid-19 Anxiety Disorder type symp… https://t.co/D0pTz77Fmg",0,0,Mon Jan 24 15:53:24 +0000 2022
197,1485640020291584003,"RT : “The prevalence of depression and anxiety symptoms during (the) COVID-19 (pandemic) have doubled,” The upside is that an…",0,2,Mon Jan 24 15:45:57 +0000 2022
198,1485640011101917196,"RT : talking w/parents, family activities, physical activities + better sleep were among the top predictors of high positive affe…",0,8,Mon Jan 24 15:45:55 +0000 2022
199,1485637241892261889,"RT : Covid-19 cases across India are on rise again.
Our self discipline can ensure our safety

#COVID19 #CoronaUpdate  #COVID #cov…",0,2,Mon Jan 24 15:34:54 +0000 2022
200,1485637122174459910,"RT : talking w/parents, family activities, physical activities + better sleep were among the top predictors of high positive affe…",0,8,Mon Jan 24 15:34:26 +0000 2022
201,1485636702047715329,If you're feeling a sense of social anxiety right now you're not alone. Shared some thoughts with  about this… https://t.co/trCdcx4tNL,1,0,Mon Jan 24 15:32:46 +0000 2022
202,1485636502675677185,"RT : talking w/parents, family activities, physical activities + better sleep were among the top predictors of high positive affe…",0,8,Mon Jan 24 15:31:58 +0000 2022
203,1485632637679157249,The share price of companies that thrive when people are more willing to be in public places could be a good gauge… https://t.co/05hNAmraNb,0,0,Mon Jan 24 15:16:37 +0000 2022
204,1485631556827979777,"RT : talking w/parents, family activities, physical activities + better sleep were among the top predictors of high positive affe…",0,8,Mon Jan 24 15:12:19 +0000 2022
205,1485631142028103687,"RT : From today in Ireland, 100's of workers across the country start returning to offices, as Covid-19 restrictions ease furthe…",0,1,Mon Jan 24 15:10:40 +0000 2022
206,1485628350198603782,Can I just suggest that this kind of article isn’t helpful; it’s speculative and only increases anxiety for people… https://t.co/afNXnfcMS3,2,0,Mon Jan 24 14:59:34 +0000 2022
207,1485627368064565250,"RT : talking w/parents, family activities, physical activities + better sleep were among the top predictors of high positive affe…",0,8,Mon Jan 24 14:55:40 +0000 2022
208,1485626927935283201,"talking w/parents, family activities, physical activities + better sleep were among the top predictors of high posi… https://t.co/3dYMqRhvKQ",18,8,Mon Jan 24 14:53:55 +0000 2022
209,1485626341642940420,"From today in Ireland, 100's of workers across the country start returning to offices, as Covid-19 restrictions eas… https://t.co/YfOTf5lE2x",0,1,Mon Jan 24 14:51:36 +0000 2022
210,1485625978466541569,"RT : “The prevalence of depression and anxiety symptoms during (the) COVID-19 (pandemic) have doubled,” The upside is that an…",0,2,Mon Jan 24 14:50:09 +0000 2022
211,1485625122052583428,"RT : One in four Canadians aged 18 and older experienced symptoms consistent with depression, anxiety or post-traumatic stress…",0,13,Mon Jan 24 14:46:45 +0000 2022
212,1485615609505271809,"RT : 76 million new cases of anxiety in 2020 &amp; 53 million new cases of depression, all due to #COVID-19. How to deal with i…",0,3,Mon Jan 24 14:08:57 +0000 2022
213,1485614631511109636,"“The prevalence of depression and anxiety symptoms during (the) COVID-19 (pandemic) have doubled,” The upside is th… https://t.co/ANd8FrfFnR",4,2,Mon Jan 24 14:05:04 +0000 2022
214,1485613745514635270,#CovidVaccination reduced symptoms of #depression by 27% and #anxiety by 28%. [...] Vaccine hesitancy might carry t… https://t.co/PINBYWtTG2,1,1,Mon Jan 24 14:01:32 +0000 2022
215,1485610898974998533,"RT : ACJ says the anxiety of litigants might be correct. Therefore, he says the High Court can keep the present petitions pendin…",0,2,Mon Jan 24 13:50:14 +0000 2022
216,1485610253282652168,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 13:47:40 +0000 2022
217,1485608437446811652,"""almost 140 Utah children under age 14 who were reported hospitalized with COVID-19 in the past two weeks""

I'd say… https://t.co/jKhY5G2nJO",2,0,Mon Jan 24 13:40:27 +0000 2022
218,1485607293102219268,🧠 A growing body of evidence shows that COVID-19 has caused high rates of anxiety and depression among children and young people.,2,0,Mon Jan 24 13:35:54 +0000 2022
219,1485603242532823040,"RT : Covid vaccination reduced symptoms of depression by 27% and anxiety by 28%, according to new research https://t.co/sW4CSb…",0,114,Mon Jan 24 13:19:48 +0000 2022
220,1485590737521725440,"Anxiety is the word that children in the UK related most with in the year 2021, according to Oxford University Pres… https://t.co/Fk5agF32M1",0,0,Mon Jan 24 12:30:07 +0000 2022
221,1485588761807360005,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 12:22:16 +0000 2022
222,1485586034360565766,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 12:11:26 +0000 2022
223,1485584595269689344,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 12:05:42 +0000 2022
224,1485579517905285124,RT :    have you not noticed the absolute insane pressure on nurses &amp; doctors right now? If pr…,0,1,Mon Jan 24 11:45:32 +0000 2022
225,1485575940289798145,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 11:31:19 +0000 2022
226,1485575514052046848,"I hate seeing the anxiety, stress &amp; feelings of abandonment that the govt relaxing all Covid protections is causing… https://t.co/lU6zAYJisJ",3,0,Mon Jan 24 11:29:37 +0000 2022
227,1485574074479038467,"I've been in quarantine for the last two weeks but still tested positive for Covid 19 today. I thought, I'm too car… https://t.co/NeDVqN1W6B",0,0,Mon Jan 24 11:23:54 +0000 2022
228,1485572216989548550,"RT : ACJ says the anxiety of litigants might be correct. Therefore, he says the High Court can keep the present petitions pendin…",0,2,Mon Jan 24 11:16:31 +0000 2022
229,1485571740726362114,"ACJ says the anxiety of litigants might be correct. Therefore, he says the High Court can keep the present petition… https://t.co/P4AdIZGy7a",10,2,Mon Jan 24 11:14:38 +0000 2022
230,1485570631982718978,"RT : Vaccines cause happiness, study says.* https://t.co/WFIGzIQ6Ux
(*Ok, not really, but I wanted to write it. In …",0,3,Mon Jan 24 11:10:13 +0000 2022
231,1485569746938466307,"RT : Vaccines cause happiness, study says.* https://t.co/WFIGzIQ6Ux
(*Ok, not really, but I wanted to write it. In …",0,3,Mon Jan 24 11:06:42 +0000 2022
232,1485569594945331200,"RT : Vaccines cause happiness, study says.* https://t.co/WFIGzIQ6Ux
(*Ok, not really, but I wanted to write it. In …",0,3,Mon Jan 24 11:06:06 +0000 2022
233,1485568034483933184,"Vaccines cause happiness, study says.* https://t.co/WFIGzIQ6Ux
(*Ok, not really, but I wanted to write it. In… https://t.co/8p5D5Q1EJB",6,3,Mon Jan 24 10:59:54 +0000 2022
234,1485566193134374914,RT : Here's one of the 10 best research articles published by the MJA in 2021: Trajectories of depression and anxiety symptoms durin…,0,3,Mon Jan 24 10:52:35 +0000 2022
235,1485562294314889217,Indonesian President Joko Widodo says Indonesia will provide platforms as solution to overcome anxiety among global… https://t.co/GUgwgEyZLN,0,0,Mon Jan 24 10:37:06 +0000 2022
236,1485555705067315202,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 10:10:55 +0000 2022
237,1485555453560037376,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 10:09:55 +0000 2022
238,1485554266249039873,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 10:05:11 +0000 2022
239,1485554155528032256,RT : Here's one of the 10 best research articles published by the MJA in 2021: Trajectories of depression and anxiety symptoms durin…,0,3,Mon Jan 24 10:04:45 +0000 2022
240,1485552079879872512,"RT : Our new paper out today  
'Impact of COVID-19 on HCPs exposed to drug-related deaths' 
Significant implicat…",0,21,Mon Jan 24 09:56:30 +0000 2022
241,1485552075467472897,"RT : ""Doctors are also seeing a lot of symptoms of anxiety and depression in kids with long Covid — at this time unclear whet…",0,1,Mon Jan 24 09:56:29 +0000 2022
